,Review Id,Content,ID
250,11,Overall very satisfied with the A24. It’s quite responsive and has worked flawlessly thus far. It is PTA Approved and arrived in fully packed and sealed condition.,18
251,12,Received Good Mobile,18
252,13,received package it was great but didn't receive a charger in box pack,18
253,14,"Best Product, Best seller, Best timing of delivery with Best Price, Thank You Seller you delivered it with in 12 hours Hats Off",18
254,15,"Great Quality, with original price as mentioned of websites",18
255,N/A,N/A,18
256,1,Mobile phone kamal ka. tha bilkul ok piece tha.,19
257,2,bhot hi acha ha atna price ma acha hi atya ha,19
258,3,your service was good and mobile was also good but it Battary low fast. And battery time is not good.thx,19
259,4,,19
260,1,mobile bahot acha hai. 8 gb ram h aor rom 128 gb hain. software normal lag ra h. camera theek h. overall ais price m zabardast chiz h. saller bahot acha bnda h. main nay usy msg kr kr bht tang kya 😂 lkn saller nay mjhy hr bar reply di. thank you Daraz and thank you saller,20
261,2,"It is the best product and the original as I have advertised, I have got no two opinions, you also order you will like daraz and service is also good and the thing is also cute and has come with absolutely good Awesome products and original Spark phone with box and charger and warranty crad thank you daraz",20
262,3,slam or thanks daraz bhot hi service ha 1din phly hi parsl rcve ho gay ha save packing Kay shat bhot hi ache device ha 2din use kry KY bad bhe koi isu ni Aya again thanks daraz,20
263,4,seller ko 11 november order dia tha aor 13 november ke 4 baje order book kia tha. delivery to time se agai lekin kafi jaldi thi mobile ki.is waja se seller ko jaldi krni chahye thi. over all experience was good achi chez bheji. koi gift bhejte to kafi acha lagta but no way thnx alot.,20
264,5,zabrdast amazing 😍😍😍😍😍 thank you so much for this owesome mobile bht hi Alla saller is very coprative yeh bnda waky hlal kma rha hai 🌹🌹🌹🌹🌹❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍,20
265,6,I am satisfied with the product n recommended,20
266,7,received as shown. good quality. ordered again for my mother also,20
267,8,Original product received before estimated date. Satisfied with seller 😊,20
268,9,Thank you Seller Jo chez mangwaya wae Mila hai Shokurya...... baqii Delivery ponchaney waley ne bahot tang Kia.... TSC walooon....,20
269,10,A good product and a good seller at the same time☺️The product was better than expected. Seller is also active and guidance is also recommended The delivery was also on time and the packaging was also good thanks seller,20
270,11,product is well&good but delivery method via leopard is so bad they not delivered at time and at the end we collect our product from leopard head office very bad experience for me,20
271,12,thanks daraz that's great deal Phone 📱 is very good and affordable price,20
272,13,Pakistani manufactured phones are really stepping up,20
273,14,nice mobile good performance,20
274,15,"Amazing experience, and safe packing.",20
275,1,Thanks for Daraz & Tecno Flagship store Mobile boat acha hai or pin packed hai deliver bhi 1 din hogya. I am very happy once againThanks for Daraz & Tecno Flagship store.,21
276,2,This is my first experience buying a phone from Daraz. it's good for me. The phone is ok! non-repack/non-active. I am 100% satisfied for daraz only for this product only! Tecno 20 camon,21
277,3,thank you so much Tecno Company Zaberdast mobile hy aaj hi lunching ceremony thi or aaj hi mil gaya once again thank you so much Tecno,21
278,4,best experience with Daraz and best experience with this seller. great product and we'll packing.I satisfied with Daraz and with this store. best mobile Tecno Comman 20 with this price.,21
279,5,This is my first experience buying a phone from Daraz. it's good for me. The phone is ok! non-repack/non-active. I am 100% satisfied for daraz only for this product only! Tecno 20 camon,21
280,6,thank you so much Tecno Company Zaberdast mobile hy aaj hi lunching ceremony thi or aaj hi mil gaya once again thank you so much Tecno,21
281,7,"thank you daraz mall, thank you tecno for this amazing experience. i have placed my order for tecno camon 20 pro as well hope i receive it in black color and in perfect condition as i received this one. thanks in advance",21
282,8,The phone is awesome given the price tag with amoled display has good display and very little bazzles which makes the whole viewing experience good. processor should have been atleast helio G96 only this is the con. cameras are average.,21
283,9,i really pleased to share my review regarding this awesome purchase..i am 100% satisfied with daraz and Techno official store..Device is genuine and packing of device was up to the mark. I extremely grateful to Daraz management. #11.11,21
284,10,"Perfect phone is this price bracket.. cheaper then mobile market's price, market price 60k... extra discount on bank card btw delivered after a day.. over all experience 9.5/10",21
285,11,bht hi acha mobile hai warranty card bhi sath hai or bht hi jaldi receive hoa hai,21
286,12,Received on time there is no user manual inside only PTA approved and warranty card. Overall good experience.,21
287,13,Excellent fully satisfied with seller,21
288,14,Buhat hi acha phone h,21
289,15,"it is very nice when i see mobile ,doba pack aur boht good ho gya Allah naseeb may karay .jazakallah",21
290,1,I got my parcel timely I'm satisfied with my purchase. I bought it in official price before 11.11 but DRAZ didn't send any gift with mobile which is normal with a newly launched mobile. I expect Draz will give me gift. missing my gift 😔🎁🎁🎁,22
291,2,"order placed on 15th and received today (21.09.23) daraz should work on speedy delivery. packing was good. the box was sealed packed and includes a mobile, a transparent cover, sim eject pin, cable and a 67w charger. trusted supplier. the only week point of the seller is that it doesn't reply instantly. takes too much time for reply even replied after 2 to 3 days. any ways .... thanks to daraz and the supplier. Happy yo receive my order.",22
292,3,"Genuine and Excellent Product. Loved the fast delivery and the mobile itself. Thanks #11.11 got it on discount. will recommend the seller and Daraz to others for quality and speed. Excellent Packing as well, Package packed in bubble wrap and was originally a sealed pin pack box. All accessories included, only handsfree missing by the company...😭 Other than that The feel of the mobile is amazing, is light weight and fast... Applied 144hz from get go. Was a lovely experience by Daraz. Thanks!",22
293,4,"Really liked the phone. Bought it in 11.11 sale. it's display, speed and overall performance is amazing. And obviously for camera just one word it's awesome. delivered in 3 4 days. Trusted seller. Highly recommended this phone if you have budget of 150k",22
294,5,A very nice Xiaomi 13T model I am buying a Daraz 11.11 sale.,22
295,6,Sharing my review after 1 day use. So far so good. Delivery was a bit late and packing was not perfect but product was not damaged. I'll edit the review 7 day use.,22
296,7,Same as shown in the picture and cheaper from the local market.,22
297,8,As described and timely delivered. Genuine product with all seals were intact when received.,22
298,9,"Excellent Product Quality,, Original Product And Charger,, Highly Recommended.",22
299,10,"xiaomi 13T is official from Xiaomi.Good device.I bought 155,999 discount of 15000 because there is voucher of bank and also there is 11.11 sale. Device is Genuine.Packing is awesome with bubble paper to decrease the loss of device. #11.11",22
300,11,"original product, arrived safely with warranty.",22
301,12,"Delivered superfast next day, very nice phone.",22
302,13,Highly satisfied with the box pack pin pack non active device. Pta approved and this blue color is love,22
303,14,Xiaomi 13T Genuine Artical as was shown with Official Waranty and PTA Approved. 100% Satisfied. thanks,22
304,15,received Nd in good condition. delivery in just 2 days,22
305,1,befor 11.11 Sale Excellent Masha Allah and Jazak Allah for seller Allah karobar me barkat de same as shown or saller ne mujhe new dia stock abhi warrant start bhi nhi hui hai jan-24 se Dec-23 ki Warenty hai Thank You Seller & Daraz jitni Tareef ki jai kam hai 100% Geniun & Recomended,23
306,2,excelllent quality same as shown super sy bhi uper daraz sy jab bhi order kia A One rha i love daraz tanx seller also hamara itemaad bnanay k liay👩‍🎓,23
307,3,great it as shown it was my 6th order good experience highly recommanded daraz ...A weekness delivery is too slow..... thanks Daraz and seller...mob have no privacy system very bad,23
